id;filename;text;augmentation_type;intimité;fertilité du language;fluidité;émotions;imaginaire; expert;Vulnerable
77_contextual;Entretien 01 25.01.14 02ab_traitement_A;C'est une question un petit peu, même que c'est au jour le jour dans ces cas-là, on a quand même toute une gamme d'osiers trempés par exemple, prêts à l' utilisation, stockés dans une pièce qui tient humide, et puis on refournit le film pour les jours à venir. Donc déjà c'est sûr que c'est la base d'avoir sa matière bien trempée, prête à l'emploi et la bonne quantité, et se prévoir les jours auxquels venir quand même, même si on ni sait pas forcément ce ke'on va faire.;contextual;1.0;1.0;1.0;1.0;1.0;5.0;1.0
77_original;Entretien 01 25.01.14 02ab_traitement_A;C'est une organisation un petit peu, même si c'est au jour le jour dans ce cas-là, on a quand même toute une gamme d'osiers trempés par exemple, prêts à l'emploi, stockés dans une pièce qui maintient humide, et puis on refournit le stock pour les jours à venir. Donc déjà c'est sûr que c'est la base d'avoir sa matière bien trempée, prête à l'emploi et la bonne quantité, et de prévoir les jours à venir quand même, même si on ne sait pas forcément ce qu'on va faire.;original;1.0;1.0;1.0;1.0;1.0;5.0;1.0
77_swap;Entretien 01 25.01.14 02ab_traitement_A;C ' est une organisation un petit peu, même si c ' est au jour le jour dans ce cas - là, on quand a même une toute gamme d osiers ' trempés par exemple, prêts à l ' emploi, stockés dans une pièce qui humide maintient, et on puis refournit le stock pour les jours à venir. Donc déjà c ' est sûr que c ' est la base d ' avoir sa matière bien trempée, prête à l ' et emploi bonne la, quantité et de prévoir les à jours venir quand même, même si on ne sait pas forcément ce qu ' on faire va.;swap;1.0;1.0;1.0;1.0;1.0;5.0;1.0
77_translation;Entretien 01 25.01.14 02ab_traitement_A;C'est une petite organisation, même si dans ce cas, c'est jour après jour, mais nous avons quand même toute une série de pâturages durcis, par exemple, prêts à l'emploi, stockés dans une pièce qui garde humide, puis nous fournissons la réserve pour les prochains jours. Ainsi, il est certain que c'est la base d'avoir sa bonne quantité trempée, prête à l'emploi et la bonne quantité, et de prédire les prochains jours, même si nous ne savons pas nécessairement ce que nous allons faire.;translation;1.0;1.0;1.0;1.0;1.0;5.0;1.0
78_contextual;Entretien 01 25.01.14 02ab_traitement_A;Bon, bah' exactement ça.;contextual;1.0;1.0;1.0;1.0;1.0;1.0;1.0
78_original;Entretien 01 25.01.14 02ab_traitement_A;Voilà, c'est ça.;original;1.0;1.0;1.0;1.0;1.0;1.0;1.0
78_swap;Entretien 01 25.01.14 02ab_traitement_A;C voilà, est ' ça.;swap;1.0;1.0;1.0;1.0;1.0;1.0;1.0
78_translation;Entretien 01 25.01.14 02ab_traitement_A;C'est bien.;translation;1.0;1.0;1.0;1.0;1.0;1.0;1.0
79_contextual;Entretien 01 25.01.14 02ab_traitement_A;Et bien suivant la réalisation, ça va être difficile, nos fonds part exemple sont'une cinquantaine de caisses ou d'une série de'objets, cela commence souvent par le fond, et puis ensuite on s'organise sur une journée, deux jours, trois jours, à monter tous en décors. Et si on a une série, il faut qu'ils soient imprimés.;contextual;1.0;1.0;1.0;1.0;1.0;4.0;1.0
79_original;Entretien 01 25.01.14 02ab_traitement_A;Et bien suivant la réalisation, ça va être organisé, les fonds par exemple d'une série de caisses ou d'une série d'objets, on commence souvent par le fond, et puis ensuite on s'organise sur une journée, deux jours, trois jours, à monter tous les articles. Et si on a une série, il faut qu'ils soient similaires.;original;1.0;1.0;1.0;1.0;1.0;4.0;1.0
79_swap;Entretien 01 25.01.14 02ab_traitement_A;Bien et suivant réalisation la, ça être va organisé, les fonds par d exemple ' une série de caisses d ou ' une série d ' objets, on souvent commence par le et fond, puis ensuite on s ' organise sur une journée, deux jours, trois jours à, monter tous les articles. Et si on a une série, il faut qu ' soient ils similaires.;swap;1.0;1.0;1.0;1.0;1.0;4.0;1.0
79_translation;Entretien 01 25.01.14 02ab_traitement_A;Maintenant, après la réalisation, il est organisé, par exemple, les moyens d'une série de caisses ou d'objets, vous commencez souvent en arrière-plan, puis nous organisons un jour, deux jours, trois jours pour monter tous les articles, et si nous avons une série, ils doivent être égaux.;translation;1.0;1.0;1.0;1.0;1.0;4.0;1.0
7_contextual;Entretien 01 24.10.03 02_traitement_A;Absolument. Parce que ... Je veux avoir plaisir à complètementivaguer, pour partir dans plusieurs trucs qui...;contextual;1.0;3.0;5.0;5.0;8.0;1.0;1.0
7_original;Entretien 01 24.10.03 02_traitement_A;Ok. Parce que... Je peux avoir tendance à divaguer, à partir dans des trucs qui...;original;1.0;3.0;5.0;5.0;8.0;1.0;1.0
7_swap;Entretien 01 24.10.03 02_traitement_A;. ok que Parce. .. Je peux avoir divaguer tendance à à, partir dans des trucs qui. ..;swap;1.0;3.0;5.0;5.0;8.0;1.0;1.0
7_translation;Entretien 01 24.10.03 02_traitement_A;Ok, parce que... J'ai tendance à m'enfuir dans des choses qui...;translation;1.0;3.0;5.0;5.0;8.0;1.0;1.0
80_contextual;Entretien 01 25.01.14 02ab_traitement_A;Sur moi, c'est vrai sur moi il en a, c'est quelque sorte que je reparle régulièrement aux jeunes apprenants. C' – votre fil ou un élastique.;contextual;1.0;1.0;1.0;1.0;1.0;6.0;1.0
80_original;Entretien 01 25.01.14 02ab_traitement_A;Alors moi, c'est vrai que moi il y a, c'est quelque chose que je reparle souvent aux jeunes apprenants. C'est le cordon sur un panier.;original;1.0;1.0;1.0;1.0;1.0;6.0;1.0
80_swap;Entretien 01 25.01.14 02ab_traitement_A;Moi alors, c ' est vrai moi que il y a, c ' est quelque chose que reparle je souvent aux jeunes C apprenants. le ' est sur cordon un panier.;swap;1.0;1.0;1.0;1.0;1.0;6.0;1.0
80_translation;Entretien 01 25.01.14 02ab_traitement_A;Je pense donc que c'est quelque chose que je parle souvent aux jeunes apprenants. C'est la corde sur un panier.;translation;1.0;1.0;1.0;1.0;1.0;6.0;1.0
81_contextual;Entretien 01 25.01.14 02ab_traitement_A;C'est un point au travail qui est sur la base du panier. C'est-à-dire que quand on va réalisé leur fond, on taille des montants de ce qui va être la trame verticale du trou, et on réalise un cordon de base qui fixe des filets au fond. Et en fait, c'est ce point du départ qui est souvent difficile.;contextual;1.0;1.0;1.0;1.0;1.0;6.0;6.0
81_original;Entretien 01 25.01.14 02ab_traitement_A;C'est un point de travail qui est sur la base du panier. C'est-à-dire que quand on a réalisé le fond, on pique des montants de ce qui va être la trame verticale du panier, et on réalise un cordon de base qui fixe les montants au fond. Et en fait, c'est un point de travail qui est souvent difficile.;original;1.0;1.0;1.0;1.0;1.0;6.0;6.0
81_swap;Entretien 01 25.01.14 02ab_traitement_A;C est ' un point travail de qui est sur du la base panier. C ' - est à - dire que quand on a réalisé le fond, on pique des montants ce qui de va être la trame verticale panier du, et on réalise un cordon de base qui fixe les au montants fond. Et en fait c, ' est un point de travail qui est souvent difficile.;swap;1.0;1.0;1.0;1.0;1.0;6.0;6.0
81_translation;Entretien 01 25.01.14 02ab_traitement_A;C'est un point de travail basé sur le panier, c'est-à-dire quand vous avez atteint le fond, vous commencez les montants à partir de ce que sera le cadre vertical du panier, et vous créez un cordon de base qui fixe les montants à la base. Et en effet, c'est un point de travail souvent difficile.;translation;1.0;1.0;1.0;1.0;1.0;6.0;6.0
82_contextual;Entretien 01 25.01.14 02ab_traitement_A;Il faut plier le brin, on lui demande beaucoup. Et j'avoue que ce point en départ-là m' aura posé beaucoup de souci dès mes débuts. Et je ne suis endormi avant'à finir de l' attaquer, le point de travail, histoire de le peaufiner.;contextual;8.0;8.0;7.0;7.0;1.0;7.0;7.0
82_original;Entretien 01 25.01.14 02ab_traitement_A;Il faut plier le brin, on lui demande beaucoup. Et j'avoue que ce point de travail-là m'a posé beaucoup de problèmes dès mes débuts. Et je me suis appliqué jusqu'à temps de l'aimer, le point de travail, et de le peaufiner.;original;8.0;8.0;7.0;7.0;1.0;7.0;7.0
82_swap;Entretien 01 25.01.14 02ab_traitement_A;Faut il le plier brin, on lui demande beaucoup. Et j ' que ce avoue point de travail - là m ' a de posé beaucoup problèmes dès mes débuts. Et je me appliqué suis jusqu ' temps à de l ' aimer, le point de travail, et de le peaufiner.;swap;8.0;8.0;7.0;7.0;1.0;7.0;7.0
82_translation;Entretien 01 25.01.14 02ab_traitement_A;Il faut plier la corde, il faut beaucoup, et j'avoue que ce point de travail m'a posé beaucoup de problèmes depuis le début, et j'ai essayé pendant si longtemps de l'aimer, d'aimer le lieu de travail et de le décorer.;translation;8.0;8.0;7.0;7.0;1.0;7.0;7.0
83_contextual;Entretien 01 25.01.14 02ab_traitement_A;Et quel fait, i'est devenu le troisième atelier de travail préféré, probablement si on ne l'a souviendra vers toujours.;contextual;8.0;1.0;1.0;8.0;1.0;5.0;1.0
83_original;Entretien 01 25.01.14 02ab_traitement_A;Et en fait, c'est devenu mon petit point de travail préféré, même si on ne l'a fait pas toujours.;original;8.0;1.0;1.0;8.0;1.0;5.0;1.0
83_swap;Entretien 01 25.01.14 02ab_traitement_A;Et en fait, ' c est mon devenu point de petit travail préféré, même si ne on l a ' fait pas toujours.;swap;8.0;1.0;1.0;8.0;1.0;5.0;1.0
83_translation;Entretien 01 25.01.14 02ab_traitement_A;Et en fait, c'est devenu mon boulot préféré, même si on ne l'a pas toujours fait.;translation;8.0;1.0;1.0;8.0;1.0;5.0;1.0
84_contextual;Entretien 01 25.01.14 02ab_traitement_A;Non'est vraiment de la qualité. Tu n' le a pas vraiment de' entrée. Pour faire, lui a dit fond rond.;contextual;1.0;1.0;1.0;1.0;1.0;5.0;1.0
84_original;Entretien 01 25.01.14 02ab_traitement_A;C'est vraiment de la gestuelle. Il n'y a pas vraiment d'outils. Pour expliquer, on a un fond rond.;original;1.0;1.0;1.0;1.0;1.0;5.0;1.0
84_swap;Entretien 01 25.01.14 02ab_traitement_A;' c vraiment est de la gestuelle. n Il ' y pas a vraiment d ' outils. Pour expliquer a, on fond un rond.;swap;1.0;1.0;1.0;1.0;1.0;5.0;1.0
84_translation;Entretien 01 25.01.14 02ab_traitement_A;C'est vraiment des rainures, il n'y a pas d'outils pour l'expliquer, nous avons un fond rond.;translation;1.0;1.0;1.0;1.0;1.0;5.0;1.0
85_contextual;Entretien 01 25.01.14 02ab_traitement_A;On va transporté tous nos grains à travers le fond. vous les pré-coude pour les relever à votre cuillère. - ensuite, on va remonter de chaque côté du fond parallèle le sommet.;contextual;1.0;1.0;1.0;1.0;1.0;5.0;1.0
85_original;Entretien 01 25.01.14 02ab_traitement_A;On a piqué tous nos montants à travers le fond. On les pré-coude pour les relever à la verticale. Et ensuite, on va piquer de chaque côté du fond parallèle au montant.;original;1.0;1.0;1.0;1.0;1.0;5.0;1.0
85_swap;Entretien 01 25.01.14 02ab_traitement_A;A on tous piqué nos à montants travers le fond. On les pré coude pour - les à relever verticale la. Et ensuite, on va de piquer chaque côté du parallèle fond au. montant;swap;1.0;1.0;1.0;1.0;1.0;5.0;1.0
85_translation;Entretien 01 25.01.14 02ab_traitement_A;Nous avons volé tous nos montants à travers le sol, nous les avons coupés pour les tenir debout, et puis nous volons de chaque côté du sous-sol parallèlement à la hauteur.;translation;1.0;1.0;1.0;1.0;1.0;5.0;1.0
86_contextual;Entretien 01 25.01.14 02ab_traitement_A;On va piquer deux ou quatre brins de long côté. Ah en fait, ça va être un morceau qui va être repliré. C'est-à- - qu' Il passe devant trois montants quatre cordes, et on s'enfile derrière le cadre.;contextual;1.0;1.0;1.0;1.0;1.0;5.0;1.0
86_original;Entretien 01 25.01.14 02ab_traitement_A;On va piquer deux fois quatre brins de chaque côté. Et en fait, ça va être un passage qui va être replié. C'est-à-dire qu'on passe devant trois montants coudés, et on s'enfile derrière le quatrième.;original;1.0;1.0;1.0;1.0;1.0;5.0;1.0
86_swap;Entretien 01 25.01.14 02ab_traitement_A;On deux va fois piquer quatre de brins chaque côté. Et en fait, ça va être un passage qui être va replié. ' C est - à - dire qu passe ' on devant trois montants, coudés et s on ' enfile derrière le quatrième.;swap;1.0;1.0;1.0;1.0;1.0;5.0;1.0
86_translation;Entretien 01 25.01.14 02ab_traitement_A;Nous volons deux fois quatre brins de chaque côté, et ce sera un endroit qui se retire, c'est-à-dire que nous passons devant trois enveloppes courbées et nous sommes derrière le quatrième.;translation;1.0;1.0;1.0;1.0;1.0;5.0;1.0
87_contextual;Entretien 01 25.01.14 02ab_traitement_A;Et il doit vraiment trouver à dessiner des chose vraiment plat, autrement plus ça ne guide vers ce plat. Donc, c'est aussi la technique de cette gestuelle.;contextual;1.0;1.0;1.0;1.0;1.0;7.0;1.0
87_original;Entretien 01 25.01.14 02ab_traitement_A;Et il faut vraiment arriver à faire quelque chose de plat, alors que rien ne guide vers le plat. Donc, c'est toute la technique de cette gestuelle.;original;1.0;1.0;1.0;1.0;1.0;7.0;1.0
87_swap;Entretien 01 25.01.14 02ab_traitement_A;Et faut il vraiment arriver faire quelque à chose plat de, que alors rien ne guide vers le plat Donc. , ' c est la toute de technique gestuelle cette.;swap;1.0;1.0;1.0;1.0;1.0;7.0;1.0
87_translation;Entretien 01 25.01.14 02ab_traitement_A;Et il faut vraiment faire quelque chose de plat, alors que rien ne mène à l'assiette, donc c'est toute la technique de ce gâteau.;translation;1.0;1.0;1.0;1.0;1.0;7.0;1.0
88_contextual;Entretien 01 25.01.14 02ab_traitement_A;Il est proche du vertige quand on fait ce qu 1 taille au travail. Chaque os nu va être fin. Chaque trempe pouvait être différente.;contextual;8.0;1.0;1.0;7.0;1.0;5.0;3.0
88_original;Entretien 01 25.01.14 02ab_traitement_A;On est proche du matériau quand on fait ce genre de point de travail. Chaque osier va être différent. Chaque trempe va être différente.;original;8.0;1.0;1.0;7.0;1.0;5.0;3.0
88_swap;Entretien 01 25.01.14 02ab_traitement_A;Est proche du on matériau quand on fait ce genre point de de travail. osier Chaque va être différent trempe. Chaque être va différente.;swap;8.0;1.0;1.0;7.0;1.0;5.0;3.0
88_translation;Entretien 01 25.01.14 02ab_traitement_A;Nous sommes près du matériel quand nous faisons ce genre de travail. Chaque arbre de pâturage sera différent.;translation;8.0;1.0;1.0;7.0;1.0;5.0;3.0
89_contextual;Entretien 01 25.01.14 02ab_traitement_A;C'est-à-dire si chaque année, sur une même culture, ce'est une culture pérenne, mais chaque année, il aura une texture des fibres particulière. Donc, c'est au vanier même d'appréhender la souplesse du brin, les points cette fragilité, parce que les points de faiblesses sont dépendants de la phase en culture. On'est-à-<unk> quand dans une période trop sèche, ou qu'il y a déjà trop d'humidité ou trop de chaleur, on va avoir une pousse irrégulière sur le brin.;contextual;4.0;2.0;1.0;1.0;1.0;7.0;1.0
89_original;Entretien 01 25.01.14 02ab_traitement_A;C'est-à-dire que chaque année, sur une même culture, c'est une culture pérenne, mais chaque année, il aura une texture des fibres particulière. Donc, c'est au vanier même d'appréhender la souplesse du brin, les points de fragilité, parce que les points de fragilité sont dépendants de la phase de culture. C'est-à-dire que pendant une période trop sèche, ou qu'il y a eu trop d'humidité ou trop de chaleur, on va avoir une pousse irrégulière sur le brin.;original;4.0;2.0;1.0;1.0;1.0;7.0;1.0
89_swap;Entretien 01 25.01.14 02ab_traitement_A;C ' est - à - dire que année chaque, sur une même culture, c ' est une culture, pérenne mais chaque année, il aura une texture des fibres particulière. Donc, c ' est au vanier même d appréhender ' souplesse la du brin les, points de fragilité, parce que les points de fragilité sont dépendants de la phase de culture. C est ' - à - dire que une pendant période sèche trop, ou qu ' il y a eu trop d ' humidité ou de trop chaleur, on va avoir une irrégulière pousse sur le brin.;swap;4.0;2.0;1.0;1.0;1.0;7.0;1.0
89_translation;Entretien 01 25.01.14 02ab_traitement_A;C'est-à-dire, chaque année, sur une même culture, c'est une culture durable, mais chaque année, il y aura une structure de fibre particulière. Il appartient donc au vanier lui-même de saisir la flexibilité du brin, les points de fragilité, parce que les points de fragilité dépendent de la phase de culture. C'est-à-dire, pendant une période trop sèche, ou s'il y avait trop d'humidité ou trop de chaleur, il y aura une croissance irrégulière sur le brin.;translation;4.0;2.0;1.0;1.0;1.0;7.0;1.0
8_contextual;Entretien 01 24.10.03 02_traitement_A;Comme je disais, il n'y a pas vraiment de journée classique. Après, il y eu comme même la routine et le sens o on va dans l'atelier, on s' inscrit et on se met al point.;contextual;1.0;2.0;2.0;1.0;1.0;3.0;1.0
8_original;Entretien 01 24.10.03 02_traitement_A;Comme je disais, il n'y a pas vraiment de journée type. Après, il y a quand même une routine dans le sens où on va à l'atelier, on s'habille et on se met au boulot.;original;1.0;2.0;2.0;1.0;1.0;3.0;1.0
8_swap;Entretien 01 24.10.03 02_traitement_A;Je comme disais, il n ' y a pas de vraiment journée type Après. , il y a quand une même routine dans le sens où on va à l atelier ', on s ' habille et se on met au boulot.;swap;1.0;2.0;2.0;1.0;1.0;3.0;1.0
8_translation;Entretien 01 24.10.03 02_traitement_A;Comme je l'ai dit, il n'y a pas de vraie journée, et puis il y a une routine où on va au garage, on s'habille et on va au travail.;translation;1.0;2.0;2.0;1.0;1.0;3.0;1.0
90_contextual;Entretien 01 25.01.14 02ab_traitement_A;F'est aussi pour ça que ça ne peut pas être mécanisé avec l'osier. C' y qu' ils y a vraiment toute la différence du vanier il va sentir le brin au moment quand il leur passe. Si on leur demande vraiment des coudes à + de 90 degrés, il faut vraiment connaître sa matière.;contextual;5.0;1.0;1.0;1.0;1.0;7.0;1.0
90_original;Entretien 01 25.01.14 02ab_traitement_A;C'est aussi pour ça que ça ne peut pas être mécanisé avec l'osier. C'est qu'il y a vraiment toute la technique du vanier qui va sentir le brin au moment où il le passe. Comme on lui demande vraiment des coudes à plus de 90 degrés, il faut vraiment connaître sa matière.;original;5.0;1.0;1.0;1.0;1.0;7.0;1.0
90_swap;Entretien 01 25.01.14 02ab_traitement_A;C ' aussi est pour ça ça que ne peut pas être mécanisé l avec ' osier. C ' est qu ' il y a vraiment toute la du technique vanier qui va sentir le brin au moment où il le passe. Comme on lui demande vraiment des coudes à 90 plus degrés de, il vraiment faut connaître sa matière.;swap;5.0;1.0;1.0;1.0;1.0;7.0;1.0
90_translation;Entretien 01 25.01.14 02ab_traitement_A;C'est aussi la raison pour laquelle il ne peut pas être mécanisé avec l'os. Il y a vraiment toute la technique du vanier qui sentira le brin quand il passera. Comme on lui demande vraiment des coudes de plus de 90 degrés, il faut vraiment connaître sa matière.;translation;5.0;1.0;1.0;1.0;1.0;7.0;1.0
91_contextual;Entretien 01 25.01.14 02ab_traitement_A;L'est tout en or.;contextual;5.0;2.0;1.0;1.0;3.0;5.0;1.0
91_original;Entretien 01 25.01.14 02ab_traitement_A;C'est vraiment en douceur.;original;5.0;2.0;1.0;1.0;3.0;5.0;1.0
91_swap;Entretien 01 25.01.14 02ab_traitement_A;' c vraiment est douceur en.;swap;5.0;2.0;1.0;1.0;3.0;5.0;1.0
91_translation;Entretien 01 25.01.14 02ab_traitement_A;C'est vraiment doux.;translation;5.0;2.0;1.0;1.0;3.0;5.0;1.0
92_contextual;Entretien 01 25.01.14 02ab_traitement_A;Ca va passer. personne ne pense vous casser. Et ne crois pas comment vous vous traduirez, mais c'est vraiment ça que' - nous reste.;contextual;7.0;2.0;2.0;3.0;5.0;5.0;3.0
92_original;Entretien 01 25.01.14 02ab_traitement_A;Ça va passer. Je ne vais pas casser. Je ne sais pas comment vous le traduirez, mais c'est vraiment ça qu'il nous dit.;original;7.0;2.0;2.0;3.0;5.0;5.0;3.0
92_swap;Entretien 01 25.01.14 02ab_traitement_A;Ça va passer. ne Je vais pas casser Je. sais ne vous pas comment le traduirez, c mais ' est vraiment ça ' qu il nous. dit;swap;7.0;2.0;2.0;3.0;5.0;5.0;3.0
92_translation;Entretien 01 25.01.14 02ab_traitement_A;Je ne sais pas comment vous allez le traduire, mais c'est ce qu'il nous dit.;translation;7.0;2.0;2.0;3.0;5.0;5.0;3.0
93_contextual;Entretien 01 25.01.14 02ab_traitement_A;Et va rester jusqu' Au bout.;contextual;1.0;1.0;1.0;1.0;1.0;1.0;1.0
93_original;Entretien 01 25.01.14 02ab_traitement_A;On va aller jusqu'au bout.;original;1.0;1.0;1.0;1.0;1.0;1.0;1.0
93_swap;Entretien 01 25.01.14 02ab_traitement_A;Aller on va jusqu ' bout au.;swap;1.0;1.0;1.0;1.0;1.0;1.0;1.0
93_translation;Entretien 01 25.01.14 02ab_traitement_A;On va finir.;translation;1.0;1.0;1.0;1.0;1.0;1.0;1.0
94_contextual;Entretien 01 25.01.14 02ab_traitement_A;Je vous re rappel.;contextual;1.0;1.0;1.0;3.0;1.0;1.0;3.0
94_original;Entretien 01 25.01.14 02ab_traitement_A;Je vous en prie.;original;1.0;1.0;1.0;3.0;1.0;1.0;3.0
94_swap;Entretien 01 25.01.14 02ab_traitement_A;Vous je prie en.;swap;1.0;1.0;1.0;3.0;1.0;1.0;3.0
94_translation;Entretien 01 25.01.14 02ab_traitement_A;S'il te plaît.;translation;1.0;1.0;1.0;3.0;1.0;1.0;3.0
95_contextual;Entretien 01 25.01.14 02ab_traitement_A;C'est tout ce long ma point de travail, en fait. C'est vraiment une attention particulière sur tout les facteurs que le vais faire. C'est vraiment un soin, qui'est à chaque sensation du brin et à chaque seconde du brin, il faut vraiment donner quelque attention particulière.;contextual;2.0;2.0;1.0;2.0;1.0;5.0;1.0
95_original;Entretien 01 25.01.14 02ab_traitement_A;C'est tout au long du point de travail, en fait. C'est vraiment une attention particulière sur tous les gestes que je vais faire. C'est vraiment un global, c'est à chaque sensation du brin et à chaque niveau du brin, il faut vraiment avoir une attention particulière.;original;2.0;2.0;1.0;2.0;1.0;5.0;1.0
95_swap;Entretien 01 25.01.14 02ab_traitement_A;C ' tout est long au du point de travail, en fait. C ' est vraiment une attention particulière sur tous les gestes je que vais faire. C ' vraiment est un, global ' c est à sensation chaque du brin et chaque à niveau brin du, faut il vraiment avoir une attention particulière.;swap;2.0;2.0;1.0;2.0;1.0;5.0;1.0
95_translation;Entretien 01 25.01.14 02ab_traitement_A;C'est vraiment une attention particulière à tous les gestes que je vais faire. C'est vraiment un global, c'est chaque sentiment du brin et à chaque niveau du brin, il faut vraiment avoir une attention particulière.;translation;2.0;2.0;1.0;2.0;1.0;5.0;1.0
96_contextual;Entretien 01 25.01.14 02ab_traitement_A;Donc ce'est faire la forme habituelle et tout en ayant notre attention à 100% pour la qualité du brin. Je ne sais pas forcément vraiment l'exprimer, mais comme tout pris, 'est un moment d concentration particulière pour certains.;contextual;8.0;1.0;1.0;1.0;1.0;7.0;4.0
96_original;Entretien 01 25.01.14 02ab_traitement_A;Donc c'est faire la forme souhaitée et tout en ayant une attention à 100% sur la qualité du brin. Je ne sais pas forcément comment l'exprimer, mais en tout cas, c'est un moment de concentration particulière pour moi.;original;8.0;1.0;1.0;1.0;1.0;7.0;4.0
96_swap;Entretien 01 25.01.14 02ab_traitement_A;Donc c ' est la faire forme souhaitée et en tout ayant une attention à 100 sur% la qualité du brin. Je ne sais pas comment l forcément ', exprimer mais en tout cas, c ' est un de moment concentration particulière moi pour.;swap;8.0;1.0;1.0;1.0;1.0;7.0;4.0
96_translation;Entretien 01 25.01.14 02ab_traitement_A;Donc c'est de faire la forme souhaitée, en veillant à 100% à la qualité du brin. Je ne sais pas nécessairement comment le dire, mais en tout cas c'est un moment particulier de concentration pour moi.;translation;8.0;1.0;1.0;1.0;1.0;7.0;4.0
97_contextual;Entretien 01 25.01.14 02ab_traitement_A;C'est évident qu'on demande nettement plus au brin. C'est-à-dire qu'il doit pouvoir'accompagner avec la meilleures manière pour qu'il aille passer sans tout casser et tout en agissant très esthétique sur l' étagère.;contextual;7.0;1.0;1.0;1.0;1.0;7.0;1.0
97_original;Entretien 01 25.01.14 02ab_traitement_A;C'est là qu'on demande le plus au brin. C'est-à-dire qu'il faut l'accompagner de la meilleure manière pour qu'il puisse passer sans se casser et tout en restant très esthétique sur l'article.;original;7.0;1.0;1.0;1.0;1.0;7.0;1.0
97_swap;Entretien 01 25.01.14 02ab_traitement_A;C ' est là qu ' le on plus demande brin au. C ' est - dire à - qu ' il faut l ' accompagner de la meilleure manière qu pour ' il passer puisse sans se casser et tout en très restant sur esthétique l ' article.;swap;7.0;1.0;1.0;1.0;1.0;7.0;1.0
97_translation;Entretien 01 25.01.14 02ab_traitement_A;C'est ici que l'on demande le plus, c'est-à-dire qu'il faut l'accompagner de la meilleure façon possible pour qu'il puisse passer sans rupture et rester en même temps très esthétique sur l'article.;translation;7.0;1.0;1.0;1.0;1.0;7.0;1.0
98_contextual;Entretien 01 25.01.14 02ab_traitement_A;Donc contrepartie, c'est une attention sur vos deux mains. Ensuitey a une main qui privilégie la plan lité du point e travail et la main arrière qui se concentre énormément sur la qualité du brin. Donc, c'est vraiment un entretien sur tout le geste.;contextual;5.0;1.0;1.0;1.0;1.0;7.0;1.0
98_original;Entretien 01 25.01.14 02ab_traitement_A;En fait, c'est une attention sur les deux mains. Il y a une main qui contrôle la planéité du point de travail et la main droite qui se concentre énormément sur la qualité du brin. Donc, c'est vraiment un global sur tout le geste.;original;5.0;1.0;1.0;1.0;1.0;7.0;1.0
98_swap;Entretien 01 25.01.14 02ab_traitement_A;En fait, c ' est une attention sur deux les. mains Il y une a main qui contrôle la planéité du point de et travail main la se droite qui concentre énormément sur la qualité du brin. Donc, c ' est vraiment un sur global tout le geste.;swap;5.0;1.0;1.0;1.0;1.0;7.0;1.0
98_translation;Entretien 01 25.01.14 02ab_traitement_A;En fait, c'est une attention aux deux mains. Il y a une main qui contrôle la planéité du lieu de travail et la main droite, qui se concentre très fortement sur la qualité du brin. Donc c'est vraiment un geste global.;translation;5.0;1.0;1.0;1.0;1.0;7.0;1.0
99_contextual;Entretien 01 25.03.13 01_traitement_A;Camille' a déposé pour parrainage le 1er mars 2015.;contextual;1.0;1.0;1.0;1.0;1.0;1.0;1.0
99_original;Entretien 01 25.03.13 01_traitement_A;J'ai déposé mon statut le 1er mars 2015.;original;1.0;1.0;1.0;1.0;1.0;1.0;1.0
99_swap;Entretien 01 25.03.13 01_traitement_A;' j ai déposé statut mon le mars 2015 1er.;swap;1.0;1.0;1.0;1.0;1.0;1.0;1.0
99_translation;Entretien 01 25.03.13 01_traitement_A;J'ai déposé mon statut le 1er mars 2015.;translation;1.0;1.0;1.0;1.0;1.0;1.0;1.0
9_contextual;Entretien 01 24.10.03 02_traitement_A;Mais... Je peux saurais le exprimer... Ouais, encore n' ya a pas de problème;contextual;;;;;;;
9_original;Entretien 01 24.10.03 02_traitement_A;Mais... Je ne saurais pas trop... Ouais, il n'y a pas de...;original;;;;;;;
9_swap;Entretien 01 24.10.03 02_traitement_A;Mais. .. Je saurais ne pas trop. .. Ouais n, il y ' pas de a. ..;swap;;;;;;;
9_translation;Entretien 01 24.10.03 02_traitement_A;Mais... Je ne sais pas... Oui, il n'y a pas...;translation;;;;;;;
