filename,text,word_count,tools,tool_number
Entretien 01 24.12.09ab_traitement_A,"C'est-à-dire, trop gommée ou pas assez gommée.",7,,0
Entretien 01 24.12.09ab_traitement_A,"Donc, c'est un peu délicat à maîtriser.",7,,0
Entretien 01 24.12.09ab_traitement_A,"Mais une fois qu'on est bien parti, et puis, il y a le coup de pinceau.",16,,0
Entretien 01 24.12.09ab_traitement_A,"Comment on va enlever, en fait, on utilise des brosses, mais des vieux ragotons.",14,,0
Entretien 01 24.12.09ab_traitement_A,"Parce que tout ce qui peut faire une impression, donc ça peut être même le doigt, l'éponge, je ne sais pas, le manche du pinceau, tout ce qui peut donner une impression, on peut s'en servir pour enlever ce surplus de grisaille, pour faire apparaître le modelé des formes.",49,,0
Entretien 01 24.12.09ab_traitement_A,Je pourrais dire que j'en ai déjà un peu parlé.,10,,0
Entretien 01 24.12.09ab_traitement_A,"C'est-à-dire que, comme j'explique qu’il est plus ou moins dur, en fait, oui, c'est peut-être comme l'enseignement avec mon apprenti.",20,,0
Entretien 01 24.12.09ab_traitement_A,"C'est-à-dire qu'on a un message à faire passer, je dirais, et en même temps, l'autre va...",16,,0
Entretien 01 24.12.09ab_traitement_A,Comment il va le recevoir et comment il réagit ?,10,,0
Entretien 01 24.12.09ab_traitement_A,C'est action-réaction.,2,,0
Entretien 01 24.12.09ab_traitement_A,Chaque coup de pinceau va avoir une réaction.,8,,0
Entretien 01 24.12.09ab_traitement_A,"Alors sûrement que pour l’ébéniste, c'est pareil quand il va donner avec son ciseau et un grand coup de marteau, mais alors, nous, c'est vraiment, je dirais, de la dentelle.",30,,0
Entretien 01 24.12.09ab_traitement_A,C'est-à-dire que c'est très subtil comme action.,7,,0
Entretien 01 24.12.09ab_traitement_A,"Et la réaction du verre et de la grisaille qui se collent, elle est plus ou moins collée, donc c'est aussi assez subtil.",23,,0
Entretien 01 24.12.09ab_traitement_A,"Mais oui, il y a cette réaction.",7,,0
Entretien 01 24.12.09ab_traitement_A,"Alors l'autre chose aussi qui est extraordinaire et qui est extrêmement délicate, c'est qu'en peinture sur verre, donc pour les grisailles, il n'y a pas de repentir.",27,,0
Entretien 01 24.12.09ab_traitement_A,"C'est-à-dire que si on a trop enlevé, en bien c'est foutu.",11,,0
Entretien 01 24.12.09ab_traitement_A,"On ne peut pas rajouter de la grisaille parce qu'on la rajoute humide ou mouillée, si vous voulez, et donc ça va faire des auréoles.",25,,0
Entretien 01 24.12.09ab_traitement_A,"Donc quand on voit des tableaux, alors on peut très bien ne pas aimer, mais je veux dire des peintures 19e, très Saint Sulpiciennes, et qu'on regarde le travail qui a été fait et qu'il n'y a pas de gomme, il n'y a pas de retouche, on ne peut pas rajouter.",51,,0
Entretien 01 24.12.09ab_traitement_A,C'est vraiment fait d'un seul jet.,6,,0
Entretien 01 24.12.09ab_traitement_A,"Quelquefois, on passe deux heures sur une tête, par exemple, voire plus longtemps.",13,,0
Entretien 01 24.12.09ab_traitement_A,"On ne peut pas, comme Léonard de Vinci, mettre 20 ans et retoucher sans arrêt son tableau pour pouvoir le faire.",21,,0
Entretien 01 24.12.09ab_traitement_A,"Non, ce n'est pas possible.",5,,0
Entretien 01 24.12.09ab_traitement_A,Il faut que ça sorte immédiatement.,6,,0
Entretien 01 24.12.09ab_traitement_A,C'est carrément l'opposé de Léonard que j'adore.,7,,0
Entretien 01 24.12.09ab_traitement_A,"J'aimerais bien m'appeler Léonard, mais ce n'est pas ça.",9,,0
Entretien 01 24.12.09ab_traitement_A,Ce que je veux dire c’est qu’on n'est pas du tout dans cet esprit.,14,,0
Entretien 01 24.12.09ab_traitement_A,"Et en même temps, c'est un challenge qui, finalement, est agréable.",11,,0
Entretien 01 24.12.09ab_traitement_A,Il y a toujours quand même cette surprise.,8,,0
Entretien 01 24.12.09ab_traitement_A,"C'est pour ça que, quand on voit qu'on connaît un peu le métier, je dirais, quand on voit, par exemple, les tableaux qui ont été interprétés et que l'ombre n'est pas exactement pareille...",33,,0
Entretien 01 24.12.09ab_traitement_A,"Alors justement, il a corrigé le truc.",7,,0
Entretien 01 24.12.09ab_traitement_A,"Moi je sais qu'il a peut-être été un peu trop loin, voilà.",12,,0
Entretien 01 24.12.09ab_traitement_A,"Donc, l'ombre, il n'a pas pu la mettre.",8,,0
Entretien 01 24.12.09ab_traitement_A,Elle est un peu plus courte ou plus longue.,9,,0
Entretien 01 24.12.09ab_traitement_A,"Parce que, pareil, comme c'est tout noir et qu'on va faire apparaître de la lumière, si on commence à travailler au même endroit, et bien, les intensités, les contrejours, comme en photo, on va avoir des choses qui ne marchent pas.",41,,0
Entretien 01 24.12.09ab_traitement_A,"Donc, il faut commencer à lever un peu à droite, un petit peu à gauche, essayer d'éclaircir de temps en temps, puis revenir pour arriver à voir une image d'ensemble avec des luminosités et des intensités qui se tiennent.",39,,0
Entretien 01 24.12.09ab_traitement_A,"Ah ben, oui !",4,,0
Entretien 01 24.12.09ab_traitement_A,"Moi, je crois que si le matériau...",7,,0
Entretien 01 24.12.09ab_traitement_A,Ouh là là là !,5,,0
Entretien 01 24.12.09ab_traitement_A,Où tu vas là là ?,6,,0
Entretien 01 24.12.09ab_traitement_A,Ouh là là !,4,,0
Entretien 01 24.12.09ab_traitement_A,"Attention, calme-toi, c'est peut-être suffisant on, tu ne crois pas ?",11,,0
Entretien 01 24.12.09ab_traitement_A,"Est-ce que, quand même...",4,,0
Entretien 01 24.12.09ab_traitement_A,"D'ailleurs, mon maître, BIP, me disait « Le mieux est l'ennemi du bien, souviens-t ‘en !",16,,0
Entretien 01 24.12.09ab_traitement_A,».,1,,0
Entretien 01 24.12.09ab_traitement_A,"Si tu trouves que c'est déjà bien, c'est bien.",9,,0
Entretien 01 24.12.09ab_traitement_A,"Si tu veux faire mieux, il y a risque d'être pire.",11,,0
Entretien 01 24.12.09ab_traitement_A,"Oui, c'est ça.",3,,0
Entretien 01 24.12.09ab_traitement_A,"Donc, oui, il réagit automatiquement.",5,,0
Entretien 01 24.12.09ab_traitement_A,"Et lui, il est...",4,,0
Entretien 01 24.12.09ab_traitement_A,"Oui, on va dire qu'il est soumis à l'action.",9,,0
Entretien 01 24.12.09ab_traitement_A,Mais il faut vraiment y aller doucement et ne pas le prendre à rebrousse-poil.,14,,0
Entretien 01 24.12.09ab_traitement_A,"Nous, on peut en parler beaucoup.",6,,0
Entretien 01 24.12.09ab_traitement_A,"Le gros problème, c'est que...",5,,0
Entretien 01 24.12.09ab_traitement_A,"Enfin, la seule chose que je voudrais dire, c’est que, comme effectivement, ce sont des étapes très différentes, parce que je pourrais vous parler, pour moi, mon métier, c'est aussi de faire la chaux, de la teinter pour faire le raccord avec la pierre.",44,,0
Entretien 01 24.12.09ab_traitement_A,Et ça m'intéresse aussi.,4,,0
Entretien 01 24.12.09ab_traitement_A,Je trouve ça...,3,,0
Entretien 01 24.12.09ab_traitement_A,"Oui, mais je veux dire des gestes comme ça.",9,,0
Entretien 01 24.12.09ab_traitement_A,Même monter des échafaudages.,4,,0
Entretien 01 24.12.09ab_traitement_A,"Quand on est en haut de l'échafaudage de 12 mètres, qu'on est au bord et qu'on descend les morceaux comme ça, sans sécurité, bon, mais c'est parce qu'on sait le faire.",31,,0
Entretien 01 24.12.09ab_traitement_A,On sait qu'on est en sécurité.,6,,0
Entretien 01 24.12.09ab_traitement_A,"Moi, je sais que je ne fais pas des choses dont je ne suis pas capable.",16,,0
Entretien 01 24.12.09ab_traitement_A,"Mais je veux dire, c'est un métier tellement riche, tellement divers, que ce n'est pas...",15,,0
Entretien 01 24.12.09ab_traitement_A,"Enfin, ce n'est pas la caissière de supermarché qui va faire le geste sans arrêt, parce qu'elle est condamnée à faire ça pour gagner sa vie.",26,,0
Entretien 01 24.12.09ab_traitement_A,"Non, pas du tout.",4,,0
Entretien 01 24.12.09ab_traitement_A,"Donc effectivement, on pourrait reprendre la question, je pense, au moins une vingtaine de fois.",15,,0
Entretien 01 24.12.09ab_traitement_A,"Sur un autre geste, avec d'autres raisons.",7,,0
Entretien 01 24.12.16_traitement_A,"Eh bien, ça doit faire trois ans maintenant.",8,,0
Entretien 01 24.12.16_traitement_A,"Ah bah c'est comme je disais, le vitrail, il n'y a jamais de journée classique, mais je vais prendre par exemple une journée où je suis en atelier.",28,,0
Entretien 01 24.12.16_traitement_A,"Voilà, on va déjà éviter le chantier, je vais faire l'atelier.",11,,0
Entretien 01 24.12.16_traitement_A,"Donc on arrive le matin à 8h, même 7h30, on aime bien se prendre un petit café, discuter avant de commencer.",21,,0
Entretien 01 24.12.16_traitement_A,"À 8h, on est derrière notre table.",7,,0
Entretien 01 24.12.16_traitement_A,"Après, ça dépend de ce qu'il y a à faire par rapport au travail.",14,,0
Entretien 01 24.12.16_traitement_A,"Donc s'il y a de la restauration, oui, c'est selon l'emploi du temps en fait.",15,,0
Entretien 01 24.12.16_traitement_A,"Si on a de la restauration, on va s'occuper des panneaux à restaurer.",13,,0
Entretien 01 24.12.16_traitement_A,"Si on a de la création, on va aider à la création.",12,,0
Entretien 01 24.12.16_traitement_A,"J'avoue qu'ici à Vitrail, c'est les plus anciens qui font la création.",12,,0
Entretien 01 24.12.16_traitement_A,Donc BIPet BIPqui sont là depuis 45 ans.,8,,0
Entretien 01 24.12.16_traitement_A,"Nous, on n'est plus dans la restauration.",7,,0
Entretien 01 24.12.16_traitement_A,"Donc si j'ai un panneau, il va falloir que je le nettoie.",12,,0
Entretien 01 24.12.16_traitement_A,"Donc comme j'expliquais, maintenant il y a des protocoles de nettoyage.",11,,0
Entretien 01 24.12.16_traitement_A,Donc je vais nettoyer mon panneau.,6,,0
Entretien 01 24.12.16_traitement_A,Je vais défaire les plombs qui sont oxydés si c'est la demande.,12,,0
Entretien 01 24.12.16_traitement_A,"Là, pareil, je donne quelque chose de type, mais voilà, c'est selon la demande, selon le travail.",17,,0
Entretien 01 24.12.16_traitement_A,"Donc s'il faut enlever tous les plombs, je vais enlever tous les plombs.",13,,0
Entretien 01 24.12.16_traitement_A,"Je vais dépiauter le vitrail, on va dire.",8,,0
Entretien 01 24.12.16_traitement_A,Je vais le remettre comme un puzzle sur un modèle à côté.,12,,0
Entretien 01 24.12.16_traitement_A,Donc on va dépiauter chaque pièce et puis on va les mettre à côté.,14,,0
Entretien 01 24.12.16_traitement_A,"Ensuite, je vais remonter mon vitrail avec du plomb tout neuf.",11,,0
Entretien 01 24.12.16_traitement_A,"Donc comme je disais, le montage au plomb avec deux, trois petites choses techniques qu'il faut connaître dans le montage au plomb.",22,,0
Entretien 01 24.12.16_traitement_A,"Le souder, le contre-souder.",4,,0
Entretien 01 24.12.16_traitement_A,"Et voilà, parce qu'en fait, on marche un peu aussi comme une usine, ça veut dire qu'on va restaurer un panneau et puis quelqu'un d'autre fera le masticage, par exemple.",30,,0
Entretien 01 24.12.16_traitement_A,"Mais le lendemain, je peux me retrouver au masticage.",9,,0
Entretien 01 24.12.16_traitement_A,"Donc au masticage, je vais aller directement à la table de masticage, voir les panneaux que j'ai à faire, mastiquer mes panneaux.",22,,0
Entretien 01 24.12.16_traitement_A,"Et ça peut durer toute une matinée, toute une journée.",10,,0
Entretien 01 24.12.16_traitement_A,"Voilà, c'est très varié en fait.",6,,0
Entretien 01 24.12.16_traitement_A,"Non, c'est la cheffe d'atelier, donc ce serait plus BIP ou BIP.",12,,0
Entretien 01 24.12.16_traitement_A,"Voilà, ou même nous, des fois, parce que tout simplement, on est au courant que l'équipe de chantier est rentrée la semaine dernière avec tel vitraux à restaurer.",28,,0
Entretien 01 24.12.16_traitement_A,"Et BIP, par contre, lui va dire, ce chantier est prioritaire plutôt qu'un autre chantier.",15,,0
Entretien 01 24.12.16_traitement_A,"Donc selon les priorités, on va faire ce qu'il demande.",10,,0
Entretien 01 24.12.16_traitement_A,"Après, les tâches, c'est quasi toujours les mêmes.",8,,0
Entretien 01 24.12.16_traitement_A,Et c'est là où on va aller voir la personne qui a le diplôme de CRBC.,16,,0
Entretien 01 24.12.16_traitement_A,"Donc comme je disais, c'est conservation et restauration des monuments, des biens culturels, pardon.",14,,0
Entretien 01 24.12.16_traitement_A,Conservation et restauration des biens culturels.,6,,0
Entretien 01 24.12.16_traitement_A,"Et elle, elle va nous donner un protocole de lavage.",10,,0
Entretien 01 24.12.16_traitement_A,Qu'est-ce qu'il faut faire dessus ?,6,,0
Entretien 01 24.12.16_traitement_A,"BIP et BIP, selon l'appel d'offres, il y a toutes les demandes, tout ce qui est écrit, ce que veut l'architecte.",21,,0
Entretien 01 24.12.16_traitement_A,Donc c'est selon aussi l'architecte.,5,,0
Entretien 01 24.12.16_traitement_A,"Il arrive même des fois, qu’en tant que salarié, on a des doutes et qu'on nous dit, il y a le numéro de l'architecte sur le dossier, appelle-le et demande-lui.",30,,0
Entretien 01 24.12.16_traitement_A,"Donc des fois, on se retrouve directement à communiquer avec l'architecte en disant, voilà, on attaque tel chantier.",18,,0
Entretien 01 24.12.16_traitement_A,Vous avez dit que vous voulez restaurer ça comme ça.,10,,0
Entretien 01 24.12.16_traitement_A,Est-ce que c'est toujours ce protocole que vous voulez ?,10,,0
Entretien 01 24.12.16_traitement_A,Ou est-ce qu'on fait autre chose ?,7,,0
Entretien 01 24.12.16_traitement_A,"Donc en fait, c'est un peu tout le monde.",9,,0
Entretien 01 24.12.16_traitement_A,"Et soi-même, comme je disais, il faut être un peu indépendant et prendre des décisions.",15,,0
Entretien 01 24.12.16_traitement_A,Exactement.,1,,0
Entretien 01 24.12.16_traitement_A,"Mais surtout, on demandera toujours au chef d'atelier, à BIP, le chef d'entreprise et à l'archi si on a des doutes, directement pour suivre ce qui a été demandé à l'appel d'offres, ce que le client a demandé à faire.",40,,0
Entretien 01 24.12.16_traitement_A,"Moi, ce que je pourrais parler de gestes en particulier et comme dit BIP, c'est en forgeant qu'on devient forgeron.",20,,0
Entretien 01 24.12.16_traitement_A,Donc c'est en vitraillant qu'on devient vitrailliste.,7,,0
Entretien 01 24.12.16_traitement_A,Je viens de la faire.,5,,0
Entretien 01 24.12.16_traitement_A,La coupe du verre.,4,,0
Entretien 01 24.12.16_traitement_A,"Parce que quand on débute, pour moi, c'est comme écrire.",10,,0
Entretien 01 24.12.16_traitement_A,"Quand vous apprenez l'écriture, vous faites mal les lettres, vous avez un peu du mal à écrire.",17,,0
Entretien 01 24.12.16_traitement_A,"La coupe de verre, c'est pareil.",6,,0
Entretien 01 24.12.16_traitement_A,"Quand vous coupez du verre pour la première fois, il faut connaître le verre, il faut connaître le coupe verre, il faut savoir quelle pression il faut mettre, etc.",29,,0
Entretien 01 24.12.16_traitement_A,"Et puis, il y a toujours BIP, la chef d'atelier qui surveille votre boulot.",14,,0
Entretien 01 24.12.16_traitement_A,"Donc au début, elle est toujours là.",7,,0
Entretien 01 24.12.16_traitement_A,"Oui, fais attention à ça.",5,,0
Entretien 01 24.12.16_traitement_A,"Non, regarde, ça, c'est mal fait.",6,,0
Entretien 01 24.12.16_traitement_A,Elle est toujours derrière pour expliquer.,6,,0
Entretien 01 24.12.16_traitement_A,"Et le jour où elle ne dit plus rien, on est plutôt content en se disant ça y est, je sais enfin faire des pièces correctes sans trop de demande.",30,,0
Entretien 01 24.12.16_traitement_A,"Et en fait aussi, c'est d'être de plus en plus autonome.",11,,0
Entretien 01 24.12.16_traitement_A,"En fait, si BIP, si personne ne vous dit rien, c'est que c'est bon, vous êtes autonome.",17,,0
